,ethereum_address,ether_balance,unique_tokens,unique_transfers,mined_blocks
308,0xd1d3b71f567d05ee91223c6a82375d0594b3d062,1500.4573460299325,46,2,0
309,0x40652360d6716dc55cf9aab21f3482f816cc2cbd,1600.079207319651,68,12,0
310,0x62afa7882c702e24195fb4905d44533b88d795b2,4765.6682129322335,71,3,0
311,0x7ba6db4a8ad48d3adfc8214e8c3fb86a60621f6d,440.511134848703,90,6,0
312,0x07ee55aa48bb72dcc6e9d78256648910de513eca,1069531.711484627,128,7,0
313,0xcce8d59affdd93be338fc77fa0a298c2cb65da59,768.3984558370806,61,1642,0
314,0xc63b0d887ed0335699354db687c5fa0b37cb0d96,144.36854586280603,46,4,0
315,0x742713679d1fa5c43c95921304d1352be3d92c1c,195.0404626498426,70,47,0
316,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,430340.5150906399,200,26,0
317,0xc8519f29bd818a4f8da7c6b7c50b2a7cbc2131c0,18595.57012603,58,2,0
318,0x36c52e86302f29ab0dc5931461a5927a33900691,199.8743866331395,68,9,0
319,0x4c39ada0340c1eb3cee343f44819323dd29081a9,471.0071025130292,108,415,0
320,0x50c677c7548f8c81b9db6da0fdec2d257f5eb7e9,121.94812458058259,81,19,0
321,0x51fd527c62e40bc1ef62f1269f7f13c994777ee2,45675.40343817744,62,41,0
322,0x00c7122633a4ef0bc72f7d02456ee2b11e97561e,4019.609992664837,52,9,0
323,0x1c11ba15939e1c16ec7ca1678df6160ea2063bc5,5768.213282701608,179,2325,0
324,0x042cc0131806c2000c2647a770e124b88d068689,136.7945976674174,54,3,0
325,0xdc76cd25977e0a5ae17155770273ad58648900d3,1525759.4519271445,151,3,0
326,0x40f04e88c64c32b70e7fc77760cfe7036b8b8131,218.04486058377776,49,31,0
327,0x957cd4ff9b3894fc78b5134a8dc72b032ffbc464,44755.89166136084,810,3085,0
328,0xb1d2b57460dc60fc35cb8e456006aca6d94b4314,292.277558536895,50,3,0
329,0x0721b44139696d8ffc925f3c74376822e36a8a04,1200.1617323258988,128,14,0
330,0x236b51641779036caa134e8ddce110505e039b46,107.20926173051659,64,4,0
331,0x065c37947a5cc244d3c103e35137be7030521bf9,318.91427039650193,50,3,0
332,0xf5bec430576ff1b82e44ddb5a1c93f6f9d0884f3,14663.305070819897,233,139,0
333,0xda6e30287757c544638378478aa70c7b970576b5,9750.419639302014,53,2,0
334,0x2ca0495e8dbba92c8f25fbe950e33ed6c9c95579,200.17578504957706,62,3,0
335,0xcc8f7dbd508dc6adfff84531ff4608cc9d797f6c,1225.6556888228906,50,3,0
336,0x35e3564c86bc0b5548a3be3a9a1e71eb1455fad2,273.3260410439479,72,189,0
337,0xa94074635279ec769ed92ce83c5e50b8e2e5f1e3,100.52122543073109,64,37,0
338,0x11d1dfeb422f9d482baf02f3d72a12ec2b82d373,14227.64871,72,2,0
339,0xd4d59254175f82c7e96d1c16e3bd3139acfa5472,147.52622249309775,112,11,0
340,0x20cc6cf5b44ff68b6ffbb95f8b21e876d4611c20,105.57800533169532,51,3,0
341,0x2d146aa23645950fdefbb23f636a5d1674fe1047,10000.0,50,2,0
342,0x001e0d294383d5b4136476648acc8d04a6461ae3,168.54618339135672,103,18,0
343,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,17811.108368741865,82,2,0
344,0xa6dad41066584f15659e718e49afed891e807fdc,466.55042596643307,490,11,0
345,0x2757792936f78289f93cef570c4f77e9f7fcc6c9,173.68013627247652,64,3,0
346,0xca7c767854b1e7305de07247ab85e30543d1d9c9,2977.579590686104,115,14,0
347,0x262ae487eb78261ed9f4286b062eb434747cab00,7212.244138999999,50,2,0
348,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,22145.705339628057,127,14061,0
349,0xf7882303a8651173a7929bb22b7ac67174164d0c,1110.7651757006254,53,6,0
350,0xd7a38b39cebbd766baef23febc6d367dc552bb67,1288.7070639999672,56,24,0
351,0xc155e5ca4e17041333ae66728b1fd77bf178be74,21860.86052198095,91,5,0
352,0x443b24586eabda2483cc796bff6bb2eae8aef904,448.68630089568745,49,3,0
353,0x6106e4ed29ed8218addfe8cdd266d0ebc68a227b,130.52770064328973,82,23,1125443
354,0x829bd824b016326a401d083b33d092293333a830,7768.269522370384,121,40,0
355,0x7fd2b4f3ca430f95b6e3d2c0f220b163e161423e,1605.7714603067777,46,6,0
356,0x14a8235ed3a18c21085c2a58e8b8d9817f3bf8df,351.79563043685073,67,28,0
357,0x602dbf79e0c4f8e90bb97bdd0a2f068b59924f4d,8465.277659222778,94,4,0
358,0xd5e68fd005ca8f87c28cfc686fbdb2e109c3528e,1500.1704838828655,64,4,0
359,0xa7e47276f23e793858c6db001ee9bd0771e4350e,106.77275902400001,62,27,0
360,0xd6f2f8a2d6bd2f06234a95e61b55f41676cbe50d,1062.3929703415604,63,4,0
361,0x1e650a3e347a732b0e6f92a69fdcb6c36edd6ced,121.62898172494484,107,23,0
362,0x924141f1df09d3d188bcee813b21544248c0bcd8,178.97894522377777,63,21,0
363,0x3cfa6737770127bfcd6a4e78678eb46d60a3acf4,449.2884738395595,76,18,0
364,0x352d29a26e8a41818181746467f582e6e84012e0,6000.0,46,2,0
365,0x24676fee7b06b4e16ca711ab502cf60250b70404,1213.0943796396944,53,2,0
366,0x387e8771047d3aa42c2cbe4b4412acd65a8cb0b4,196.55892023455417,82,23,0
367,0x89bf6c996d794b58c4390f11fb0bd81d4db9d7e4,1100.439502388129,56,3,0
368,0x7458744719cbca8723f22fae5d911cbe162c9af1,413.22918998433386,54,23,0
369,0x3136ed252d6ec340c7d2fb1285c15add1fd4e0fa,17115.56545733848,54,9,0
370,0x8c61572087c57e7e7af8f1dabfa059891ebac092,112.9641505407778,48,12,0
371,0xaf10cc6c50defff901b535691550d7af208939c5,103650.70131845123,114,3,0
372,0x00e9fec55aec66b9aece8e678fa8c99804afc334,529.424961761562,112,21,0
373,0x4131aac72db4d2ccb8fb8f0f9d40a81d967b8a9e,100.2892623632269,56,3,0
374,0x671c8b7a438d0cad3a3cc641271f82373ffe6606,286.27372633049475,83,82,0
375,0x69c7cf66502ad85c564f8dc9609dc0c16a6b63f4,4751.551868841845,58,2,0
376,0x3f08d9ad894f813e8e2148c160d24b353a8e74b0,6235.796362637778,88,6,0
377,0xc3c12a9e63e466a3ba99e07f3ef1f38b8b81ae1b,134.9374272973382,452,408,0
378,0xc8f21e496d76ef66ff4ac1737ea2843ac2cbd3f6,748.176819822,61,3,0
379,0xf2b869a5dab5b32602090cf9e443f5d19c080635,414.0577099575676,73,23,0
380,0x39baf3b65c23f6027e6f7f78c184765ccae5bad2,10000.994064107777,81,6,0
381,0x2044c4a34cd47e8d7076731a88be370229f18fbf,468.5192542004026,80,36,0
382,0x510456bd5eb4c3a39bf723aef1d8e26487923933,695.4738756647599,90,79,0
383,0xbb17a93eab4398fc441221d73207831f0c282a17,120.00326795331942,58,4,0
384,0x976fd26bc177542c3ade3aa28b374f866e7dde4b,3772.2718718176525,119,126,0
385,0x229b5c097f9b35009ca1321ad2034d4b3d5070f6,657334.1426969697,72,2,0
386,0x7793cd85c11a924478d358d49b05b37e91b5810f,238.1538798348147,206,23,0
387,0x22b0ac0be4633f57fa4457268ad365c11227e172,450.02097541594577,206,26,0
388,0xf32fc9dde9280e99125b555fe79571adf3a8e162,5194.001615378213,75,83,0
389,0x69ba56efd98ef6e42f6981ede80760b205212129,1575.4391861395557,97,15,0
390,0x7f6748f82dde709a94de799a0a6c5ef8cb3d3d9b,1658.0299973750778,48,2,0
391,0x3667191e34fb108605f9c8df1b0efe3fc362f0bf,1288.8184253373636,49,2,0
392,0x88e343f4599292c2cffe683c1bb93cd3480bdbab,4147.135855964951,74,7,0
393,0x66387e8c9308b0aa9d28a8bf17acd5050cebeac0,2000.1017287073778,68,5,0
394,0x9ec3f3535c8159f1ae731ac27ca32c71456d68d5,150.4543288280901,119,30,0
395,0x94c055e858357aaa30cf2041fa9059ce164a1f91,19998.999999999996,52,2,0
396,0xccc2458b11159e217e19354a32f3390c6837c6fd,1001.0213629640349,74,8,0
397,0xaf25663da625032c2f486a28b6d55b8cd22b74cc,21108.37084332,78,2,0
398,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,349.14934510377213,218,5363,0
399,0x0b30483057d6a7798378edba707d625116ed7640,1306.490146992128,51,64,0
400,0x8178d0faf8f79c86e652cf6d8acb60030f5890cd,1400.6553147588816,48,3,0
401,0xcaca7b52fe99fbdc5515ab15205295f27f164506,10062.017359,54,2,0
402,0x753f3ddb20394c1bf31acfce6428041aa3814f3e,4483.01365513,48,2,0
403,0x5ebe4c2f14cd027bb2bfce0116cdc4ceb1b68d95,202.6992788293947,72,14,0
404,0x0ce14196a7f66aa4664084781edf8781431b69e4,601.2353742926374,60,23,0
405,0x7404b16378fda0d35c30eebad0e6e970ce329073,293.41098266682917,46,64,0
406,0xc086c9ee8c2cb479fa5bdf0d509a2bcc3a82e41f,140.01123008607547,66,15,0
407,0x217f1d36003bd7721886867f810a6e214c1d7f40,8339.891334830329,81,3,0
408,0x066139a795282b301524500bda30341777b126cc,7529.847679529466,55,2,0
409,0x88195b961e64f0f16420518196d72bf40315a557,4431.608586766523,87,20,0
410,0x076de9f3acd4e8ddb21c766d0ff4e244a2808226,1702.001592867176,61,3,0
411,0x3cd0266a7d638588e79fa9b471fb4c2d6072e4d9,312.0779097096795,55,9,0
412,0x94fa8efdd58e1721ad8bf5d4001060e0e1c4d58e,2939.5889275592162,75,37,0
413,0x6cd260b6957d61a93391056dc80cba2c0d7ca8b9,109.73456539256735,66,4,0
414,0xdb91d91e813e743e549d5d912e32900ed1701e38,11889.0,48,2,0
415,0x585a1de529cabc95b7d034d05def999b659afdaa,143.55652540331747,61,6,0
416,0x9c19b0497997fe9e75862688a295168070456951,909.4584098735662,59,2,0
417,0x8082c3acddf41eed23c021eb9faecca75d4ca009,2952.124117516578,64,17,0
418,0x1db3439a222c519ab44bb1144fc28167b4fa6ee6,780.3003165820957,170,13,0
419,0xbafb2e386dacabe34abaa1a860f73bc491b44ed3,742.8599920585702,90,11,0
420,0x5fe19bf2ebde447a3affb16f6219228b6d38813c,144.17583044942728,50,14,0
421,0x2fe32117defcaa71906a8d0faa408993657075e9,601.5677330331845,46,2,0
422,0xbcbd31252ec288f91e298cd812c92160e738331a,572.4455003695338,66,18,0
423,0x187e3534f461d7c59a7d6899a983a5305b48f93f,16697.727527014304,87,78,0
424,0xffc684c1082e7dac550a10c6989b2611c3404cc4,151.3717454296021,93,5,0
425,0x040f62df590e163d55ff7d9f391c7e7f924c46dd,4625.374290043555,51,2,0
426,0x02c68e3de38b00f958a53bd9182d09120312b2a2,226.2082355897073,102,23,0
427,0x3c69847451003aef13a1f83ab674d9e2c29262e2,151.8656043317794,51,23,0
428,0xe2d0421c9f2ed2000c8356cd68188e61ed398a2e,2519.189519226135,60,4,0
429,0x02266dfc7f43c78f0c73ee54552754902609c9ae,185.54185560744958,49,10,0
430,0x09d0edf42b6870fc8e4af7f7a8870993c7a8ccd1,2660.110139,49,2,0
431,0x38c385df37626ffc96cf59bd3f399c24be74a259,10269.19030599,56,2,0
432,0x137ad9c4777e1d36e4b605e745e8f37b2b62e9c5,104.03038277771053,53,4,0
433,0x30511832918d8034a7bee72ef2bfee440ecbbcf6,16100.000000000002,52,2,0
434,0x75f96fc70a5dc71cca1c489258643fe064aab818,108.48029324706592,48,17,0
435,0xf39d30fa570db7940e5b3a3e42694665a1449e4b,5708.497754754577,76,5672,0
436,0x167a9333bf582556f35bd4d16a7e80e191aa6476,19223.3105355987,312,28429,0
437,0xf41edb115915d9d22fe3fa568d9702a6b71881f6,3006.1662323056453,67,15,0
438,0x397510f7c4909eb2c30959f1470ffad7eb3869dd,38070.856230260775,77,3,0
439,0x299bf2ed3f500deca7714ee91311ebb824e7ecff,1478.4467256581572,87,20,0
440,0x383f42b5de515c564641f65f5da3bd8b4a35b4b4,686.0163152011147,64,10,0
441,0xf55a8300fb9da5af6050250d44c3f4928b5a3613,1126.1258543141685,50,2,0
442,0xdfaab4ee2a3a45ab2caf5de9cd6a1faa9ddf38d3,3515.259489333453,48,2,0
443,0x3765e4017c496de619eff2d24c051c5d4a2f0da5,259.7138305402015,74,7,0
444,0x9ef2592cb44e8bae3cb864388dfffc7af7288f9a,328.3504901924227,124,9,0
445,0xc7ae189e757ae98824a50ee1e80972eddca299a7,1750.7456960000002,46,2,42
446,0x2fe6f308f9b84dded271d6843214959e4897cdcd,5600.985643932509,54,2,0
447,0xeafa5eac899deb238b7f0c09029cf27995ea646c,700.5985229829865,56,4,0
448,0x327f4a8fa6d3aa4d85b487cae8490d169b7db476,13533.4887336,55,2,0
449,0x02289de1fecb0fbe9a8fa8950e41ec04b72ddb08,180.13930252241016,66,7,0
450,0x86ce23a8bf873e2791558744ffeda67e7f39fb4a,219.30328337852157,60,5,0
451,0x950f71d7d45835fd7d63739cf25d91e8fec28a21,10599.920076885,58,3,0
452,0xf44b52c11b1c800722e8fdf4aa7f3076339e73c4,915.9845241849756,87,90,0
453,0x95be98f0b7b33c592daee0953da454bbd1e5e57c,904.9070084513833,61,61,0
454,0x13288f3f4d784377a1d94eea529e5955c57a54e5,8411.411412536001,75,4,0
455,0x075596a901052aeb1cd4ddbc78311f40c2bb3b82,245.37728198493818,62,17,0
456,0x5bcd25b6e044b97dfc941b9ec4b617ec10e1abcd,59390.4079904486,95,30,0
457,0xc1a012e58ad5a229e4a7051e07bc5bdf2ecb91a2,263.60488606197066,62,678,0
458,0xd7d3c75920590438b82c3e9515be2eb6ed7a8b1a,100.99779500000001,61,3,0
459,0xb3e84b6c6409826dc45432b655d8c9489a14a0d7,1500.6722327688879,63,3,0
460,0xacd8dd91f714764c45677c63d852e56eb9eece2e,955.9762438457553,48,2,0
461,0xda1565397abdc81da0b305fa1f45748f7b64a7e4,600.005151299,51,21,0
462,0x7cfbb76a046e0ec76c34809d7a980687f6483b96,200.06112813892625,50,7,0
463,0x264e8a0829c94cc5d8e0e6f52132cc3f4ead34e1,1287.065792396892,50,3,0
464,0xbe3d7b625315ab5271581f389756d44d0b340ee6,1020.0133540810999,85,3,0
465,0x0489076a0d17394835af93cd62acff703b6814a9,232.11194600555882,94,18,0
466,0x50708505fb2d13d6522ad35e03f178ac4c50ecb7,1313.2817169113935,73,10,0
467,0xe0a9edbf892a0ec83c32a27a9e84d9b2e9377a66,1306.8182230103614,69,3,0
468,0x0afa235c9d6a59c227be92995b7e55a4dbc9cc19,1545.95992914,78,2,0
469,0xd6334e41270fc6db62d1048faf0eb1ad6fce6b26,153.92261591208504,67,23,0
470,0x882c8f81872c79fed521cb5f950d8b032322ea69,33997.999832,72,2,0
471,0xcf4e94e8da111c122a26ea787856461ecbf5fa28,1600.6157769774081,51,6,0
472,0x3e3586b5be868daa72dbec2ebd0d3340466253bb,15734.948803,59,2,0
473,0x1ebacb7844fdc322f805904fbf1962802db1537c,3127.106415744108,51,2,0
474,0x5a500cb678646ef0d56237e4478044d1425728e2,193.6006312835651,46,10,0
475,0xfe1e4447f5b124227fe45c5e7f0b9c878cf782c3,4239.04158877,72,3,0
476,0x45c2700a0b0e84fffffc74dbe4ca415bc940f93d,150.69395303464697,84,41,0
477,0x97d89390a4b486da774953ea0799bbd30eba30aa,1207.446905630726,55,5,0
478,0x4c5510d9e13089cbd198e44ac0877fb3bd30a8ac,860.0227053889635,50,9,0
479,0x0ca0590c4c7e56edeb74a33f2ce376026a2587fa,2261.2021158506664,83,6,0
480,0xba9b6e552ecf52243158fdf1ff5f8fe829e20853,1007.2067507153403,46,2,0
481,0x0dbd8de20eed94a5693d57998827fcf68ed2ecf4,92500.11439622428,78,3,0
482,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,29299.997725819718,89,2,0
483,0x65986268f4f90916cc40b06532c7e657db457b88,10077.132559,53,2,0
484,0x1cb660b7c97f85f76dcd0a6eb4d476ca1671f019,181.3117332014219,301,26,0
485,0x13a2721369ad7967c508c89c36ba6a8e1d750222,11299.999291537413,64,8,0
486,0x16c003371ad57f6a502c3aa2f0d0a01ba8131c41,903.9630891693,52,8,0
487,0x4a16ecf42d72528264b8313b604493eafef5d845,8432.775244292001,72,941,0
488,0x4b95059fe81b1268648c52976c034b9be117d4d7,15999.8941139,56,2,0
489,0x37ad9f5cb15867156bd75e76b8d9edc40fc077a8,845.4875692557995,70,6,0
490,0xb66d08d8df98cdc2a321abc6854a12ff96ca1c5c,129.8250380098475,79,21,0
491,0xde5902674ee6a5a5746593ef1e41022c74abab91,318.21347109506485,66,37,0
492,0xe9562db305e20d0463d9d4d20773d28b9a2f7800,5000.0,48,2,0
493,0x8cb323fec80e2ac1d75d90bd5646a360a6d4ac20,101.38292961033066,92,5,0
494,0x58330e8005278e83c365c9e4abedfae6f762c9b5,342.1910682539999,54,15,0
495,0x75b95696e8ec4510d56868a7c1a735c68b244890,6410.980000007778,51,2,0
496,0xecb6a3e0e99700b32bb03ba14727d99fe8e538cf,320.12605742224093,90,5,0
497,0xec2b4acbeb411acc2284f501e991d7a381d8e1d5,513.4371562861668,203,8,0
498,0x00e40dce1ac06d5d1a50719dab74b46c75e9a422,2912.773652148649,51,2,0
499,0x171c2eb181c7682a36b1c081cc32a0875b0fcfa3,1301.961662,46,2,0
500,0x21023f7968199f5692f138616792e45d4b737b3d,500.1764035873861,49,2,0
501,0x071fa78fc53d02d33ae21d9abb55709f9c990174,350.869456176,49,1,0
502,0x52d37deb8dac393e527c1a18ed23597dceef1a55,3099.9767739999998,51,2,0
503,0xe4162a300b2cfb361693564ea2b3faa77b774f1d,124.03266822892508,84,29,0
504,0x61b03a63b04b715ce547d79b749c7139552acf50,213.60511892102778,64,6,0
505,0x7b1ee0371f62904afebea06ba3bbc00810f64281,6381.053459625,71,3,0
506,0xa305fab8bda7e1638235b054889b3217441dd645,1418.227254187,72,1446,0
507,0x94d91465d9be85c83fc48918ef9a77ec42dfea32,101.09338615451239,74,22,0
508,0x104a7cbb07f4e0be3b6072cb9f60001879a1eda2,506.1682220638324,53,15,0
509,0x698b9d56abec3faa97ffce6478a4c7ddbadd4116,290.71566496817763,50,3,0
510,0x5eacc3b4c25525c972b896695e2ab73f6b84e48f,2000.2140577592413,49,2,0
511,0x6549545971c5f305c6602bb99ebdb7bbe5400fd5,309.3499357074486,56,12,0
512,0xb205d1f7ee10282dc77cc44712a108eb0a31b3c3,885.6220087047512,58,5,0
513,0xa30d8157911ef23c46c0eb71889efe6a648a41f7,761.2941501013148,320,31655,0
514,0x4b803e796e6a659445e7fb311cad3304324320bd,2903.73618698515,49,2,0
515,0x122f5734320540c42785e48d314d0841abde2ea4,6468.560157264479,64,2,0
516,0x035483926d143b394eb9fc8b974b44ebf338dfc7,14651.83275609772,113,68,0
517,0x7d0e166cd6bf66c79397a68f80f0a761abeff901,3001.662396996,46,2,0
518,0x02d20ab0ae5581bb021f32213cc2e58e4b747a18,108.45702758761978,68,15,0
519,0x76be761b65272d81ea662c6660052c1e7e79c950,300.60649082500004,58,4,0
520,0x5ac186ad2ee7699e8bfd36c868a7a59fc0802b42,1500.9177386737776,59,4,0
521,0x5167052b83f36952d1a9901e0de2b2038c3dd1a3,10000.0,49,2,0
522,0xb112652dc526510a8eb18b2dbad28d04f53fcf91,115.28071421099999,46,36482,0
523,0x1205d619b52c2ef7864067e29db28e5dd6effa83,108.01918432707545,98,14,0
524,0x74c0b66364e1618a031ce4f7b9f3618cae90438d,242.01422013278258,48,14,0
525,0x00aa6538c4a86c40ad3d80055d2c385c5fff8e1e,751.1254905696201,124,13,0
526,0x6a8dc8b5dc675d444076aee8333481b54128ae91,4280.169091707556,93,7,0
527,0x4ef377462b03b650d52140c482394a6703d0d338,228.4867519420296,79,8775,0
528,0xd12e6d27b5fb3bee945f905dcdd38474713f3928,1157.9868132251538,51,2,0
529,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,19999.995469356876,96,3,0
530,0xe6756e1a69c367be2edcfd40685bf9fb64180d91,1544.9850510120002,50,5,0
531,0x2733566693458ee7e35f63b309da864db2637dc1,1014.8657704982999,77,12,0
532,0xb40575395e99dda9cabf892ef60db77aee710902,153.01333565503097,67,14,0
533,0x7c87117a9b496cc8705c36581819f1e3e9107684,232.82791226287213,78,4,0
534,0xf412bfead3363e645eaf7538cde3a211e97f4cc0,349.378336654921,59,7,0
535,0xef00443f9eefc82ee2d2938d785272428ff94f42,772.8151732204065,62,4,0
536,0xb46427e2cddecb0bde40bf402361effddd4401e2,81444.25824274,83,3,0
537,0x29e690d4d224ffeef968d8c5a41c0d0a9b9192af,2500.3208322688447,48,3,0
538,0xfe9791d241dc491230ee6e0d9c65adc3c75536b6,119.55591705874632,77,12,0
539,0xda07911e3441eacc8c7bc44346a18d7f7b789f95,192.864148739,59,6,0
540,0x6c31d0ac94ad41d22231cf1ed253905e7216cfbf,1898.0242186023927,55,4,0
541,0x53d284357ec70ce289d6d64134dfac8e511c8a3d,1378734.0663215215,222,3,0
542,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,2296896.7446782244,200,71,0
543,0x72c8439b4f545d6ae3fb89b9e3b354ab3729f135,2900.401373819093,56,5,0
544,0xe154daeadb545838cbc6aa0c55751902f528682a,4814.99753908,49,2,0
545,0x0a4a011995c681bc999fdd79754e9a324ae3b379,30670.284691,67,2,0
546,0x1eccd61c9fa53a8d2e823a26cd72a7efd7d0e92e,157.26524895428196,104,11,0
547,0x92e558c327434fedab19671ce07999df2a27f3c7,3912.0387613021885,49,2,0
548,0x12141215a815de1864a88ea938fc41704a86a91c,2499.9886349499957,75,7,0
549,0x4176cb75cf586ba47263d26573e618f64f34788c,3001.9974888126017,51,2,0
550,0x1e39fbf0c16a20f65613a4ed1baa088a8937b15c,1108.6707123075928,52,2,0
551,0x0e90d8f85fc3107df47d20444244feaa824d1082,1900.749246812549,60,20,0
552,0xc0fa08c98195812fd0747368b35661375373c7c5,211.67088644185245,53,32,0
553,0xcca71809e8870afeb72c4720d0fe50d5c3230e05,151.42110398155856,63,10,0
554,0xb959dce02e91d9db02b1bd8b7d17a9c41a97af09,4763.725425464,75,2,0
555,0xfdceea5987e89128ef8d306f167fdbebcec09dc7,1232.2393380223505,63,5,0
556,0xdf780e6090e17488910af92d7c653e3de0c3ae44,110.00762925295679,51,23,0
557,0xd0bd97286c41f638a68e8b088ba0feb00b90b4a2,2000.835232703036,151,6,0
558,0xbfab6fa35e0e3dfee69c2176276a7d62130c4077,4653.975258000929,67,39,0
559,0xb06481dcb3e5d0261659acc689d8542483e24bba,379.026850874615,75,4,0
560,0x6741112cbbcaafafc82a11896848081843b3e7d5,350.106721585,67,4,0
561,0x4d55f76ce2dbbae7b48661bef9bd144ce0c9091b,2610.991215345717,67,1389,0
562,0x616116777efa63666436e9d132899467fb9a3d41,8803.77215987842,95,5,0
563,0x2657722390cb7b62360683740e01b2fa70eecbb1,1000.6665904260341,52,5,0
564,0xd7e0dc071ef38544a072ce6f333a8697bc11c1b5,2231.084377945366,100,489,0
565,0x8de16275abc052ec601e390083212d815a06ee96,206.8715258887306,52,5,0
566,0xb79795188a85327eaae41795b87ece439e197d88,2823.651608444952,46,2,0
567,0x130f89990c07b0bfa2f872d9e44ab294b41a6f48,799.6374103314362,64,22,0
568,0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359,4595.458388254502,119,16,0
569,0xa1a45e91164cdab8fa596809a9b24f8d4fdbe0f3,118016.72606742929,112,3,0
570,0xbc846904d7bc612e4b3a6cd6f10693cb29905f36,623.809393798,54,68,0
571,0x6ce40c3e828214cfab27c3b38b8b68b5954a79f6,203.82526743072535,57,7,0
572,0x3351ba586d2b1992eb42e40418fd41834d2d6706,632.9632001737778,57,2,0
573,0x777f415324d56e1d54fa832902d8797db7a4c57c,474.0532872332149,74,7,0
574,0xb61636baff6824fe2506f38c1c0fc1c11b0e32a5,11344.408282585768,93,84,0
575,0xff26ccf9058b9bd8facfb6a8876864fec193285d,364.0473806836677,128,22,0
576,0x05348e9ed9037d7c17492d4517760aad0719d27a,10008.828642857301,57,17,0
577,0x034f854b44d28e26386c1bc37ff9b20c6380b00d,312.16022937420695,76,4,0
578,0x405e068aaa8d28107cfc73ca08d837634b6da1bf,1027.091445500002,57,7,0
579,0xd49a75bb933fca1fca9aa1303a64b6cb44ea30e1,2900.0564302444236,65,2,0
580,0xbd9064fdb9a4274df760f8fc14abaf6b86d17f12,1378.4214170280875,83,20,0
581,0x0960da039bb8151cacfef620476e8baf34bd9565,467.83121526963697,146,144,0
582,0xb2c5b69d4949dcae3eea0b6e7c57c6c1b1608eb9,825.9857515897725,59,9,0
583,0x138d4af7fa48adbb18bacb280f12ff483cf45168,651.3449648687497,52,4,0
584,0x38d46a5acc5e13a49d87f75e15cf57d4c7bbab1f,5743.599271625398,55,2,0
585,0x35fa8f7281dbee4d025f1b1c76c7ed8584d0a473,6072.976377999895,52,2,0
586,0x0d8aab8f74ea862cdf766805009d3f3e42d8d00b,5699.79470485,55,2,0
587,0xd4f5bf184bebfd53ac276ec6e091d051d0ed459e,929.0716241536843,58,5,0
588,0x185a7fc4ace368d233e620b2a45935661292bdf2,15869.918396909718,65,22,0
589,0xaba18796cb81cf7374ed3dcb9af84bcd0da06fea,1500.0420840071401,88,31,0
590,0x3b42fea7bd141f5ab112f5bcf6dc136884c89f10,5100.99559,46,2,0
591,0x0e6dfd553b2e873d2aec15bd5fbb3f8472d8d394,12000.0,64,2,0
592,0xb991f47792aadd375a0d9409aa754724b509be35,156.73475195165594,59,35,0
593,0x2874e9ff9c2e9988d8c19e16ce28e99242b50087,159.44627293262673,59,3,0
594,0xae21b5410d80f24af485ed1d7ec40da78e8240a8,6367.854741349023,58,2,0
595,0x106ed5c719b5261477890425ae7551dc59bd255c,2699.991179278,49,3,0
596,0x5c3a7c1b6e94b3cf25c64c3bd649a1e769bb0758,8718.860133015152,67,2,0
597,0x5696ae5ad2c22a4afc03bbae5bf18ca9278ae5c5,41234.433950000006,72,2,0
598,0x11da940f36d24ca161b9eee74da9c590de0e3723,697.9465253699678,53,3,0
599,0x70e20ff9d271449c69dc11f3a93aac43d3dae24a,500.3908081866217,65,124,0
600,0x10f2cbc1e37a04af8bd3b0a91311aa1a7ee5af76,473.71016480031454,46,4,0
601,0x2b06e2ea21e184589853225888c93b9b8e0642f6,3490.0080523832007,62,10,0
602,0x12ca62b13e083949c98fd857e9d8d6c6917d15bb,766.9882549,46,2,0
603,0x3b015942a9f81a04111b8828e1335e3a78ede5a7,345.1633230185586,53,24,0
604,0xc6ce7716d7a541e89fa253524a4853b6d9f64ae4,101.21018717364078,73,8,0
605,0x9cbadd5ce7e14742f70414a6dcbd4e7bb8712719,1633.9280388977672,73,57,0
606,0xd154b6b9acb081ac3a6a558641958eb723c4d84f,168.25186831500002,60,23,0
607,0xa0b4d2cadbe7bfc19a01c384c1240dda619790ad,501.55486223678446,48,6,0
608,0x1ac33f385a4e9fe2d809a81c5c10473f81ee0ed3,43786.31009354698,73,5,0
609,0xdb634f19ed96ed0c4fe85e652ac3d5d8141ca22c,568.3997598120001,55,8,0
610,0xf8ba715dbbdf12095edb3559680de8790da34c9e,874.1032568450506,60,4,0
611,0xd641651ed7e19a04ce536610d75b3dcaf427ad73,45897.860132582566,82,5,0
612,0x2d89034424db22c9c555f14692a181b22b17e42c,100000.00001,94,3,0
613,0x54218756e8368957d266b4849d64a7a4923bdc8d,101.90504526348307,88,7,0
614,0xd3a3eb0de0ffbb27fa32f2cebf38f8814b7af62f,105.36758250259258,53,175,0
615,0x55ea49d62656959d37f5f42c736bec2dedb2747b,16000.347278,56,2,0
616,0xc33ece935a8f4ef938ea7e1bac87cb925d8490ca,33122.0,69,3,0
