ethereum_address,ether_balance,unique_tokens,unique_transfers,mined_blocks,outgoing_txns,incoming_txns,total_eth_sent,avg_eth_sent,total_usd_sent,avg_usd_sent,total_eth_recd,avg_eth_recd,total_usd_recd,avg_usd_recd,active_months,monthly_outgoing_txns,monthly_incoming_txns,monthly_eth_sent,monthly_usd_sent,monthly_eth_recd,monthly_usd_recd,contracts_created,contract_txns_sent,incoming_avg_time_btwn_txns,incoming_std_time_btwn_txns,outgoing_avg_time_btwn_txns,outgoing_std_time_btwn_txns,num_tokens_used,Entity
0xf10201cc76ff471d00391ad7271e9e9c0389761f,204.99607188,20,3,0,3,6,20.01,6.67,17242.5614,5747.520466666666,400.55956168,66.759926947,134688.4577535552,22448.0762922592,15,0.2,0.4,1.334,1149.5040933333332,26.703970779,8979.23051690368,0,0,2100788.0,3127474.0188476387,3524496.5,4445988.333932569,13,
0xe0ca06b6edf74ca15051f1293957428b34577666,318.0903242241945,20,2,0,16,3,255.374574825,15.960910927,172986.7770230447,10811.673563940298,37.584635698,12.528211899,11949.659073822122,3983.219691274041,15,1.0666666666666667,0.2,17.024971655,11532.451801536314,2.50564238,796.6439382548082,0,0,4199054.0,5937014.198839177,1921891.9333333336,2423906.1848835615,12,
0xe12b5829df03c708a37da140da2fdc9984d2189b,208.34934062197013,20,1,0,27,15,2388.06830414,88.446974227,1397266.7702779989,51750.621121407356,4095.44886137,273.029924091,3147892.0134092798,209859.4675606187,19,1.4210526315789473,0.7894736842105263,125.687805481,73540.356330421,215.549940072,165678.52702154103,0,0,1796347.0000000002,4730396.099418232,552564.0000000001,855036.8999984036,18,
0xa9a876cf1d19ac9a6cba90dadee3bf2ee21c2fee,310.884915176,20,1,0,11,21,554.299420516,50.390856411,91611.4155885219,8328.310508047445,772.693375163,36.794922627,89518.14506742274,4262.768812734416,27,0.4074074074074074,0.7777777777777778,20.529608167,3393.0153921674773,28.618273154,3315.48685434899,0,0,1459467.65,1903744.926816844,2706353.9,5353417.965734777,16,
0x6e5e1bc98756f23ed14e3f1122e21c1b8d841130,392.7779532499594,20,1,0,9,9,1773.07,197.007777778,566828.4604999999,62980.940055555555,2265.95464028,251.772737809,585793.3621033636,65088.151344818165,17,0.5294117647058824,0.5294117647058824,104.298235294,33342.850617647055,133.291449428,34458.433064903744,0,0,1361580.875,3223420.6443788176,2145872.0,4174529.1626908397,12,
0x07353dbe2335520c4c162f0d522f5812be330e2a,165.874370733125,20,1,0,13,16,140.037,10.772076923,136204.39591,10477.261223846155,720.06351903,45.003969939,85583.9015808319,5348.993848801993,24,0.5416666666666666,0.6666666666666666,5.834875,5675.183162916666,30.002646626,3565.995899201329,0,0,2278914.866666666,3822126.8750765095,2711171.0,8972731.388720747,13,
0x1729b476fb723daff18b5d6244adea900e9e75e6,178.41163549703006,20,11,0,38,21,438.884,11.549578947,140664.62917,3701.7007676315784,640.255,30.488333333,33237.615,1582.7435714285712,20,1.9,1.05,21.9442,7033.2314585,32.01275,1661.8807499999998,0,0,862402.7,1959339.9827569781,1118493.2972972973,2017335.576457704,14,
0x1491caa66daa3e4362bb514633e447464863059b,515.90043324,20,1,0,3,12,240,80,41275.0,13758.333333333332,663.13422653,55.261185544,181934.95680059982,15161.246400049982,18,0.16666666666666666,0.6666666666666666,13.333333333,2293.0555555555557,36.840790363,10107.497600033323,0,0,504356.6363636364,1504987.4469587628,2643813.5,3016956.641852929,13,
0x6b15e76b9157ed5563ad78730cdc96e47dc5ef13,100.43214306555555,20,2,0,4,5,7.2,1.8,8486.128,2121.532,59.36534758,11.873069516,21431.2365279548,4286.24730559096,15,0.26666666666666666,0.3333333333333333,0.48,565.7418666666667,3.957689839,1428.7491018636533,0,0,4490546.5,5389720.800054767,66866.66666666667,102639.3189296058,16,
0x374b547c0a529227e8b35319e4930ef2162e2b61,402.5466817230258,20,5,0,28,31,935.63,33.415357143,692593.7809,24735.492174999992,1509.157860225,48.68251162,1252001.0239310057,40387.12980422597,11,2.5454545454545454,2.8181818181818183,85.057272727,62963.070990909095,137.196169111,113818.27490281871,0,0,671730.3666666668,2193706.7096574153,819502.1111111112,1060489.4698431378,13,
0x4f62de570063fdb64945eaa3bd54b317d68803d6,150.035002086,20,2,0,10,4,697.5,69.75,522154.005,52215.400499999996,1048.478320019,262.119580005,213459.7011726682,53364.92529316705,17,0.5882352941176471,0.23529411764705882,41.029411765,30714.941470588237,61.675195295,12556.453010156953,0,0,1051.0,882.4715292857895,1622833.4444444445,3992000.909953588,17,
0xa562654f2fadab6880f2c21aad682e25f9a7f04a,168.27343018857667,20,5,0,8,15,103.29965017,12.912456271,38836.3114797495,4854.5389349686875,525.164121925,35.010941462,126681.54719165245,8445.436479443497,17,0.47058823529411764,0.8823529411764706,6.07645001,2284.4889105735,30.892007172,7451.855717156027,0,0,2919805.214285714,5307622.050199059,4404813.428571429,6498077.054782306,14,
0xcc11b712b89aa735f319477d9f2ff9e38fe9ab0c,322.1938305327093,20,1,0,12,12,378.7,31.558333333,55069.832,4589.152666666667,665.928673401,55.494056117,37984.36757611702,3165.3639646764186,28,0.42857142857142855,0.42857142857142855,13.525,1966.7797142857144,23.783166907,1356.5845562898937,0,0,3824185.9999999995,5022830.284615717,3400540.454545455,6752779.25317017,16,
0x63495284b373224c88db0354f043f7f3584b9dc6,370.95950646529997,20,1,0,8,17,2594.1257,324.2657125,866267.6258890001,108283.45323612499,2745.0998093,161.476459371,284031.671727183,16707.745395716647,21,0.38095238095238093,0.8095238095238095,123.529795238,41250.83932804762,130.719038538,13525.317701294427,0,0,874759.7500000001,1337281.7358986351,2562432.571428572,2903088.3378313323,18,
0x3c9f884ae92603948f7b82982a54eb4eaed9519a,220.0256421360001,20,1,0,12,10,266.037,22.16975,127639.56106,10636.630088333333,486.06889266,48.606889266,54330.616706852605,5433.06167068526,26,0.46153846153846156,0.38461538461538464,10.232192308,4909.213886923078,18.69495741,2089.6391041097154,0,0,4369318.777777778,8083972.451914617,3571623.818181819,8081642.227322438,14,
0x3f519770db82835c21ef732406d5a6af2bb27f27,125.04210497699538,20,2,0,74,100,4057.8234708,54.835452308,1276308.9843738363,17247.418707754536,4417.38900781,44.173890078,982768.7836336809,9827.68783633681,28,2.642857142857143,3.5714285714285716,144.922266814,45582.46372763701,157.763893136,35098.88512977432,0,0,664988.2929292927,1890799.5154073194,862524.2465753426,1867901.497533297,17,
0x8d84558d5664a7926a252cc97688d3bc014cda3a,270.48659858,20,1,0,4,415,45,11.25,17403.54,4350.885,315.48878258,0.760213934,2202.6862115977005,5.3076776183077214,36,0.1111111111111111,11.527777777777779,1.25,483.4316666666667,8.763577294,61.18572809993613,0,0,91426.5338164251,44917.3480262574,21514230.666666668,36356509.2034824,13,
0x2dc070f3bd581377af647263743a5ae5e4c8e508,160.89383546960815,20,1,0,21,161,187.86641549,8.946019785,13139.9307107568,625.7109862265141,416.42386608,2.58648364,32175.48655683409,199.84774258903167,33,0.6363636363636364,4.878787878787879,5.692921682,398.17971850778184,12.618905033,975.0147441464876,0,0,349747.5624999999,669000.3656032664,2354953.5000000005,5128398.960315819,15,
0xefa991c978f7129593b851ba9e29aa6794f217f2,226.39337111400002,20,3,0,6,53,20.724040958,3.454006826,1076.6945808994585,179.44909681657643,405.735487713,7.655386561,57678.53952615703,1088.274330682208,21,0.2857142857142857,2.5238095238095237,0.986859093,51.27117051902184,19.32073751,2746.597120293192,0,0,974128.3076923077,2346664.566304883,6109597.8,13043148.359511908,14,
0x8be8c325f16be9387e4eb2977bbe61378514c53f,129.30814233672166,20,4,0,7,8,72.011,10.287285714,21429.343349999996,3061.3347642857143,196.335718079,24.54196476,64566.73028380602,8070.841285475753,17,0.4117647058823529,0.47058823529411764,4.235941176,1260.549608823529,11.549159887,3798.0429578709422,0,0,2655909.8571428573,4533230.9800299695,2138586.0,2564829.017941196,17,
0xd2f1aeffc06b10cd11de9d78066fe89a7db06b5f,512.0248406119999,20,1,0,13,10,105,8.076923077,60240.48000000001,4633.883076923077,617.5336905,61.75336905,26346.986003945003,2634.6986003945,24,0.5416666666666666,0.4166666666666667,4.375,2510.0200000000004,25.730570438,1097.7910834977085,0,0,2611224.4444444445,3060156.9002981335,1344270.75,1840784.2297028103,13,
0xcc7785c4ae728a100cf08fd1a2be2e7f1830260d,658.1397284415336,20,16,0,4,7,150,37.5,76325.9,19081.475,185.1348506,26.4478358,129618.91643996198,18516.988062851713,11,0.36363636363636365,0.6363636363636364,13.636363636,6938.718181818182,16.830440964,11783.53785817836,0,0,3489109.0,2732761.7496420722,3456699.3333333335,3618859.3135299324,13,
0x4dce37ad89e3d18ddb52208fc464596e3c86acd8,212.075267679,20,1,0,4,24,94.312856574,23.578214144,30481.648868231812,7620.412217057954,381.189971572,15.882915482,123452.05139856426,5143.835474940178,19,0.21052631578947367,1.263157894736842,4.963834557,1604.2973088543058,20.062630083,6497.476389398119,0,0,917346.9565217393,1809367.8175474205,191689.6666666667,123472.24677770036,20,
0xe3fe26988d4f7727872430f6024fe3d7dddc75b3,416.075406104171,20,6,0,41,26,1343.803674285,32.775699373,1250800.1743099664,30507.321324633318,1793.900581611,68.996176216,1510406.4295085182,58092.554981096866,12,3.4166666666666665,2.1666666666666665,111.983639524,104233.34785916387,149.491715134,125867.20245904318,0,0,278214.16000000003,607381.4230558148,351219.19999999984,1351485.2323691358,11,
0x7fbeb75ef98a6861bf434a5d338e67a50067fb51,400.00000000777777,20,3,0,3,7,9.599084,3.199694667,1566.0388477200001,522.0129492400001,409.60047,58.514352857,71558.40134509999,10222.628763585713,19,0.15789473684210525,0.3684210526315789,0.505214947,82.42309724842106,21.557919474,3766.2316497421048,0,0,70639.5,105196.3361182318,61599.5,86382.28571009221,14,
0x6ff2f65fe248109a0b850265f12eed91d6e2ba80,150.0012889141746,20,1,0,32,312,544.69,17.0215625,422978.24890000006,13218.070278124998,1055.861276948,3.384170759,585866.4654863296,1877.777132969004,14,2.2857142857142856,22.285714285714285,38.906428571,30212.73206428572,75.418662639,41847.60467759497,0,0,96055.20900321542,159941.99880010352,595964.516129032,1404810.5591485251,12,
0xbc70136a8bc02074402236935e3cc9a5204a6c3a,106.91469499,20,7,0,876,571,34614.501958,39.514271642,19036227.379902914,21730.853173405183,34863.545413479,61.056997222,19205466.984974187,33634.793318693875,13,67.38461538461539,43.92307692307692,2662.653996769,1464325.183069455,2681.811185652,1477343.6142287836,0,0,54220.52807017542,145242.59214732161,34449.62285714287,96078.17065432161,11,
0x532da9983a716ab66b1017c6892d04fb5a4a361e,181.09500552734016,20,2,0,36,7,266.26,7.396111111,134126.2335,3725.7287083333335,383.77343456,54.824776366,204511.176096352,29215.882299478853,9,4.0,0.7777777777777778,29.584444444,14902.914833333334,42.641492729,22723.46401070578,0,0,3382521.833333333,8284487.4432368465,581570.4857142859,2390716.421873594,9,
0x8dae9f26411413d9d7a6ba6e5595a5d4679d9cbd,278.57737454577784,20,1,0,6,187,1986,331,176573.99000000002,29428.998333333333,3064.58489738,16.388154531,36590.683423842085,195.6721038708134,37,0.16216216216216217,5.054054054054054,53.675675676,4772.27,82.826618848,988.9373898335699,0,0,334913.1989247312,830283.6325520484,8380704.8,9623997.032547636,14,
0x07bee700c8de89ccba2da5bbeead6684d50735c8,279.4532602104221,20,1,0,11,156,66.17613507,6.016012279,31962.7984957987,2905.7089541635187,186.44605569,1.195167024,87040.52247257622,557.9520671318986,16,0.6875,9.75,4.136008442,1997.6749059874187,11.652878481,5440.032654536014,0,0,242323.18709677417,176732.4568678761,1867716.7999999998,2017849.7776464815,14,
0x926f59b0baeb28f26f30d1962856b4efee6fa043,137.72682235355146,20,1,0,115,1030,1065.919874909,9.268868477,19910.899651177227,173.1382578363237,1161.25599839,1.127433008,27585.305777254813,26.78185026917938,35,3.2857142857142856,29.428571428571427,30.454853569,568.8828471764922,33.178742811,788.1515936358518,1,3,85120.37123420794,523544.6743281046,536730.8333333334,2107000.4448114447,16,
0x971dbf851879f5b863dc2a39e3731d80e68ed0d4,145.18151838337613,20,1,0,5,34,6.241187499,1.2482375,3297.2419016321137,659.4483803264228,43.554900738,1.281026492,19937.233307293187,586.3892149203884,12,0.4166666666666667,2.8333333333333335,0.520098958,274.7701584693428,3.629575062,1661.4361089410988,0,0,781594.8181818182,1092063.307624049,1328754.0,1503388.2424007002,11,
0x413f444aea36c14766ffdd562744aca11b691af1,150.07846899999996,20,1,0,6,7,272,45.333333333,207588.12000000002,34598.02,677.1,96.728571429,149048.004,21292.571999999996,19,0.3157894736842105,0.3684210526315789,14.315789474,10925.690526315791,35.636842105,7844.631789473683,0,0,2968163.666666667,6143506.488320385,6824370.8,6429955.051216976,13,
0xc0ac1025aea2ad72536dea8e62e1f7df48621f10,121.821054173,20,1,0,14,11,2329.382865,166.384490357,939817.34724285,67129.81051734643,2646.716059,240.610550818,909417.0018000948,82674.27289091772,18,0.7777777777777778,0.6111111111111112,129.410159167,52212.074846825,147.039781056,50523.16676667194,0,0,1691330.2999999998,2265971.354297708,1264335.0,2666489.980537054,13,
0x68c53658f954c7cf748974f92c0f6259bb967bf3,158.476463833284,20,498,0,4,18,50,12.5,29118.38,7279.594999999999,208.514416321,11.58413424,52663.1435832613,2925.7301990700716,17,0.23529411764705882,1.0588235294117647,2.941176471,1712.8458823529413,12.265553901,3097.8319754859585,0,0,1087629.2352941176,3186061.1322086737,3330470.0,3057615.25877145,16,
0x9c8eedab8e618614690f8049b4f4438c0942aac9,299.9502633177778,20,3,0,9,29,517.29116323,57.476795914,299932.63124620094,33325.847916244544,1512.46668623,52.154023663,793753.4557059397,27370.808817446195,14,0.6428571428571429,2.0714285714285716,36.949368802,21423.759374728637,108.033334731,56696.67540756712,0,0,1170593.9285714284,4694933.492467416,1320375.25,1656864.8850723854,9,
0xde68de499a19b0b62122445c172c15b9fc8e4c3e,704.6551504297897,20,1,0,27,15,6472.1,239.707407407,1279194.8329999999,47377.58640740741,7176.7678111,478.451187407,132845.635351588,8856.375690105866,28,0.9642857142857143,0.5357142857142857,231.146428571,45685.529749999994,256.313136111,4744.486976842428,0,0,1943119.2857142854,5937277.252888636,1099221.1923076923,2654766.6245400785,14,
0xff3adda4df7c90cba51c9310951f2610b9015bb2,220.18299137,20,5,0,3,3,700.1,233.366666667,368061.15599999996,122687.052,920.29277273,306.764257577,977139.2088292595,325713.06960975315,12,0.25,0.25,58.341666667,30671.762999999995,76.691064394,81428.26740243829,0,0,1257003.0,1777266.2254648288,4281558.0,6054603.228123375,14,
0xdcb1301eaafa8804c32998665938a65eaf35c8b9,121.75776198280407,20,2,0,6,8,6.707133331,1.117855555,4427.325270986075,737.8875451643457,128.38017604,16.047522005,25108.9609844787,3138.620123059838,17,0.35294117647058826,0.47058823529411764,0.394537255,260.4308982932985,7.551775061,1476.9977049693352,0,0,2152796.8571428573,3125901.7127941623,2252998.2,2887547.9304542635,15,
0x086bbe4e00d71f18fa10bb41b3c47642712c4b11,258.01121873907977,20,30,0,3,13,20.99916,6.99972,4110.8352448000005,1370.2784149333334,421.71747305,32.439805619,37166.132868062,2858.9332975432303,20,0.15,0.65,1.049958,205.54176224000003,21.085873653,1858.3066434031,0,0,136524.83333333334,369242.3213886988,3902711.5,5517421.984630548,11,
0x11dcb5892dc13016a4e646fa8d2468bc614bc8d8,139.52783841424414,20,1,0,3,149,2.11,0.703333333,106.8293,35.609766666666665,141.459520527,0.949392755,4248.720748984941,28.514904355603633,32,0.09375,4.65625,0.0659375,3.338415625,4.420610016,132.7725234057794,0,0,553402.9256756756,1100881.3007462164,1493.0,354.9676041556469,14,
0x34e2b4d7ed80475efaf401874cbe79e49be50bc3,340.00273422865416,20,1,0,19,692,529.174,27.851263158,123105.35581000001,6479.229253157895,1529.63875179,2.210460624,848653.1891119066,1226.3774409131586,7,2.7142857142857144,98.85714285714286,75.596285714,17586.479401428573,218.519821684,121236.1698731295,1,7,21233.20984081043,268564.13570414943,841636.2222222221,1134805.5415841884,6,
0x0652d185d5940afaa7d8095bb1412dda88f7b200,458.26567776163023,20,2,0,6,163,330.586,55.097666667,21864.784460000003,3644.130743333333,788.894071246,4.839840928,19900.095643220877,122.08647633877835,29,0.20689655172413793,5.620689655172414,11.399517241,753.9580848275863,27.203243836,686.2101945938233,0,0,321513.35185185197,658109.6397294778,5796061.6,11078774.408844318,13,
0x6297699e055d52501848367cf3e16c6ddd489faa,120.92096068446236,20,1,0,6,3,413.996702,68.999450333,89562.36850313474,14927.061417189123,442.09085407,147.363618023,143160.0935564301,47720.0311854767,12,0.5,0.25,34.499725167,7463.5307085945615,36.840904506,11930.007796369175,0,0,11069117.0,888304.3080791627,4650126.6,6094036.251174406,13,
0x067ecc0432099d667ff209331601680c30b6b827,100.47540466,20,2,0,4,7,100.01,25.0025,67793.72750000001,16948.431875000002,200.48748366,28.641069094,35464.5319526229,5066.361707517556,19,0.21052631578947367,0.3684210526315789,5.263684211,3568.090921052632,10.551972824,1866.5543132959422,0,0,402523.8333333333,554057.5382403588,6497654.666666666,4977060.563296506,14,
0x5ddd9711f4bba83f1c2fab72140257e5c7ed209b,200.040907338208,20,1,0,16,9,852.90058,53.30628625,344050.3311702,21503.1456981375,1052.94902232,116.994335813,137526.8884947216,15280.7653883024,24,0.6666666666666666,0.375,35.537524167,14335.430465425,43.87287593,5730.2870206134,0,0,3631428.3750000005,4192936.2488348684,2431115.0,4913270.353632162,14,
0xfa72d26db2d44458ace7dbad1e0d8a1758afedff,411.6975048737903,20,1,0,6,9,174.8679,29.14465,54934.95005099999,9155.8250085,486.568050874,54.063116764,162736.04838237356,18081.78315359706,18,0.3333333333333333,0.5,9.714883333,3051.9416694999995,27.031558382,9040.89157679853,0,0,2323437.25,5144439.796664155,3716702.6,2464842.6996711777,13,
0x0a8e0f8bd379464774ec91c1782c475792473086,275.04143589037534,20,1,0,12,12,342.6,28.55,54432.399999999994,4536.033333333333,619.51053049,51.625877541,8907.9919715812,742.3326642984334,33,0.36363636363636365,0.36363636363636365,10.381818182,1649.4666666666665,18.773046378,269.93915065397573,15,3,7063618.727272727,17319945.501128633,6229058.7272727275,9356333.633861644,13,
0x9f3be18450140450d33fe4937acdbc0b80614f87,202.6943433807777,20,1,0,8,15,1769.7,221.2125,42424.82099999999,5303.102625,2520.99843992,168.066562661,66943.3658209372,4462.891054729146,29,0.27586206896551724,0.5172413793103449,61.024137931,1462.9248620689652,86.930980687,2308.391924859903,0,0,2787086.5714285714,2910169.970428392,3105257.8571428573,6887371.320113729,13,
0xeb5d5d8f304bbd04196e625c842faff192d937ba,300.13990935598,20,1,0,4,17,55.2001,13.800025,36844.79105300001,9211.197763250002,355.341563356,20.902444903,83242.08951404624,4896.59350082625,20,0.2,0.85,2.760005,1842.2395526500004,17.767078168,4162.104475702312,0,0,2721611.75,3604351.211961389,5367943.333333334,9293552.335237067,13,
0xdf617eaf418505f02c1e1bf60cd01388f030d7ef,153.04154394754957,20,2,0,13,26,49.364,3.797230769,28180.33039,2167.7177223076924,213.50511721,8.211735277,136796.79749031563,5261.415288089063,14,0.9285714285714286,1.8571428571428572,3.526,2012.8807421428571,15.250365515,9771.19982073683,0,0,851010.7600000001,1895677.1669819003,2361059.25,4611087.904806298,13,
0x3fdcbcbde58b1e033f60f44b663f22f8cdca82bd,218.80561477777772,20,1,0,3,18,56.627,18.875666667,24428.59955,8142.866516666666,247.61752658,13.756529254,62897.62189888,3494.312327715555,18,0.16666666666666666,1.0,3.145944444,1357.1444194444443,13.756529254,3494.3123277155555,0,0,2077178.2352941176,5451021.6080120085,8936403.5,3380023.447080286,15,
